Peak_Heat_Release_Rate,time_to_peak_heat_release_rate,total_heat_released,net_heat_of_combustion_per_mass_fuel,net_heat_of_combustion_per_mass_o2,co_yield,soot_yield,test_duration,fuel_type
255.66,12.22,47.62397,19.2,17.8,0.02339576365,0.0046323659,14.36666667,6
265.26,5.75,4.40703,46.4,12.78,0.2368404774,0.004724698886,6.8,5
4174.11,3.72,2229.36048,16.12,13.61,0.03217145842,0.003875234252,53.46666667,0
279.98,9.73,199.53617,40,13.1,0.09468698765,0.03948967789,33.75,3
342.17,5.17,5.50796,46.4,12.78,0.1212877774,0.003033421208,6.383333333,5
621.77,3.72,274.13071,20,13.1,0.01915798578,0.001233046665,15.28333333,3
54.73,8.2,36.94405,46.3,12.78,0.003369743342,0.005240605019,13.05,5
51.37,5.17,2.18023,45.79,13.38,0.07064757081,0.05371701367,6.383333333,3
363.18,5.7,5.98087,46.4,12.78,0.08615139196,0.002528725336,6.866666667,5
150.33,1.75,6.00869,16.12,13.61,0.02672829764,0.0001249456905,4.55,0
136.12,1.77,6.03521,16.12,13.61,0.02893854354,0.0001207292768,5.116666667,0
15.75,1.22,8.28171,25,13.1,0.01478737063,0.01067427034,20.68333333,4
6.61,1.18,2.07078,43.7,13.4,0.006200581163,0.08321154995,8.566666667,3
74.27,2.73,2.77338,46.4,12.78,0.04983427274,0.004593036031,4.516666667,5
221.43,8.35,49.91106,19.2,17.8,0.04679055032,0.02055841483,13.26666667,6
88.3,14.38,155.19096,40,13.1,0.02723750309,0.02395470761,54.75,3
105.81,4.92,2.96545,46.4,12.78,0.1089183886,0.00422996856,6.166666667,5
482.22,1.1,36.07828,16.12,13.61,0.04326869225,0.0003202414058,15.51666667,0
3122.84,14.17,955.70491,16.12,13.61,0.01473576579,0.00340113447,15.51666667,0
240.68,4.4,4.20144,46.4,12.78,0.1534852291,0.003733664413,5.45,5
98.14,5.22,3.29533,46.4,12.78,0.1252742312,0.005600485224,6.566666667,5
92.54,6.25,2.37662,50,12.54,0.08487333518,0.009760793341,7.583333333,1
377.46,5.72,5.98039,46.4,12.78,0.08060920787,0.002310202902,6.95,5
70.94,5.18,2.5776,46.4,12.78,0.07354598787,0.005727613129,6.366666667,5
419.04,17.02,284.86481,50,12.54,0.08869538353,0.007909083651,19.23333333,2
276.91,13.2,49.30271,19.2,17.8,0.03546626412,0.006662072102,15.2,6
80.07,4.02,2.45977,46.4,12.78,0.08235094263,0.006298993859,5.166666667,5
359.32,5.5,6.19418,50,12.54,0.07297485946,0.0002413300622,6.85,1
73.34,11,84.8883,46.3,12.78,0.008703738209,0.007554103383,22.23333333,5
95.34,12.85,131.09786,40,13.1,0.03204879184,0.01652982006,44.05,3
1946.37,1.05,148.66449,30,13.1,0.0855365497,0.1737793466,14.75,3
2581.3,4.05,978.87413,16.12,13.61,0.02962793095,0.0005057305421,49.31666667,0
316.89,14.98,151.71202,30,13.1,0.01732518247,0.003599316875,35.45,4
114.44,4.18,2.73344,46.4,12.78,0.1259096581,0.002653613547,5.466666667,5
611.75,5.57,52.51818,16.12,13.61,0.02565453293,8.34E-05,8.616666667,0
1.36,3.78,0.24673,30,13.1,0.05804464612,0.005100909217,10.1,4
444.21,5.42,6.28987,50,12.54,0.07707168387,0.0003921357344,6.516666667,1
48.3,10.42,38.76251,46.3,12.78,0.003741410866,0.005430956305,21.16666667,5
525.52,8.18,6.84186,50,12.54,0.06614762385,3.61E-05,9.316666667,1
137.26,19.53,45.97427,19.2,17.8,0.02768900858,0.01188993967,20.61666667,6
95.16,11.52,38.77857,25,13.1,0.0195501739,0.004330250142,24.71666667,3
281.8,7.17,3.7593,50,12.54,0.1166990734,0.00072766009,7.266666667,1
158.78,1.6,5.97073,16.12,13.61,0.02646617683,0.0001704123421,4.6,0
290.33,5.23,5.831,46.3,12.78,0.07333560476,0.004245604125,6.433333333,5
126.44,9.85,76.79077,19.2,17.8,0.011640706,0.001450789647,21.71666667,6
515.74,5.67,7.80496,50,12.54,0.06903654907,0.0001643377907,6.916666667,1
71.73,8.1,45.7534,30,13.1,0.03983007592,0.006266065872,37.7,4
600.41,2.32,37.32959,25,13.1,0.03090283325,0.002070046861,5.516666667,3
116.58,4.43,2.98059,46.4,12.78,0.1394061507,0.006712790023,5.6,5
221.54,4.7,4.36883,46.4,12.78,0.1726761563,0.005061126943,6.033333333,5
289.73,62,432.51039,16.12,13.61,0.07330266286,0.001927119944,77.6,0
140.07,5.18,3.02951,46.4,12.78,0.1103384,0.004301029362,6.333333333,5
113.9,3.15,61.89423,16.12,13.61,0.07781210811,0.00559477218,46.06666667,0
330.7,5.17,5.23667,45.79,13.38,0.1330076148,0.02126615837,6.366666667,3
399.58,5.68,6.51983,46.4,12.78,0.08187847987,0.001706730177,6.966666667,5
234.78,5.65,3.60833,46.4,12.78,0.09402562011,0.003301701202,6.683333333,5
147.44,4.77,7.17321,30,13.1,0.004843439166,0.0004515011946,19.98333333,4
1.96,1.33,0.65425,16.12,13.61,0.02557900121,0.000629781656,15.15,0
21.25,26.57,13.60422,30,13.1,0.03685304208,0.0005840885486,30.33333333,4
543.31,22.6,363.1981,50,12.54,0.05454031242,0.02029813294,27.9,2
420.06,5.18,5.87001,50,12.54,0.09414963365,0.002372859249,6.316666667,1
186.08,14.32,36.74556,19.2,17.8,0.02708524949,0.01021428216,14.71666667,6
51.84,5.2,2.22794,45.79,13.38,0.07352248453,0.04283287724,6.383333333,3
321.57,12.2,41.57979,19.2,17.8,0.04034041142,0.007137207202,14.11666667,6
307.45,5.03,5.30499,50,12.54,0.09900137981,0.001934083534,6.133333333,1
105.1,4.45,3.3831,50,12.54,0.07358923484,0.006809727243,5.45,1
253.59,14.85,140.7959,50,12.54,0.1475347253,0.02167980567,15.7,2
282.57,5.18,5.06745,50,12.54,0.1199248684,0.000483692976,6.433333333,1
378.76,5.35,6.31214,50,12.54,0.08648159952,0.002812967577,6.55,1
179.2,5.67,3.40099,46.4,12.78,0.1106208932,0.004062542901,7.05,5
138.92,5.62,4.3489,46.4,12.78,0.1099603101,0.00352624059,6.833333333,5
398.06,1.47,54.02208,20,13.61,0.01395632523,0.00398892117,5.35,3
3227.78,3.47,508.70543,42,12.93,0.061636637,0.1585378689,33.21666667,3
105.97,4.93,2.83271,46.4,12.78,0.1022470367,0.004712211213,6.133333333,5
73.86,11.85,77.92491,46.3,12.78,0.008310130203,0.00781783841,20.3,5
247.96,6.55,4.63925,46.3,12.78,0.07772367843,0.006355781718,7.816666667,5
55.9,11.2,40.32457,46.3,12.78,0.002915058768,0.005284309737,13.65,5
342.32,5.23,245.63349,16.12,13.61,0.05539052651,0.005923370981,56.66666667,0
111.41,5.17,2.74861,46.4,12.78,0.1415672969,0.0199878211,6.333333333,5
190.89,9.28,47.77662,19.2,17.8,0.02904662596,0.009100863534,13.53333333,6
302.35,5.18,5.2706,46.3,12.78,0.1039679503,0.003145962841,6.516666667,5
69.33,22.12,42.63708,30,13.1,0.01945902054,0.005070514464,33.7,4
133.81,11.15,65.17438,50,12.54,0.1605926999,0.008853724457,11.6,2
129.38,3.72,5.06371,50,12.54,0.1335849249,0.00232299012,4.883333333,1
79.32,4,2.50635,46.4,12.78,0.07079612571,0.00615528101,5.116666667,5
370.4,7.67,5.66043,50,12.54,0.07118288517,0.0001188636661,8.85,1
100.35,5.15,2.82732,46.4,12.78,0.1315177886,0.002289499406,6.35,5
6023.63,8.47,4197.07061,26.7,13.61,0.01871789444,0.01283135308,71.3,3
2.07,2.58,0.72375,16.12,13.61,0.01964081144,0.000158218374,15.36666667,0
800.57,0.35,67.62028,35,13.1,0.09382194625,0.05761403048,9.116666667,3
384.8,5.65,6.61598,50,12.54,0.07751875563,0.00120270227,6.8,1
356.16,5.68,6.20141,46.4,12.78,0.1206466233,0.002278752211,7.05,5
231.18,16.17,49.88846,19.2,17.8,0.02950453639,0.007868160404,18.93333333,6
274.38,4.65,4.57405,45.79,13.38,0.13497028,0.02637323391,5.8,3
106.61,30.07,124.99916,46.3,12.78,0.007292932948,0.00798977357,35.36666667,5
69.63,4.05,2.26864,50,12.54,0.04826959976,0.0001358382699,5.066666667,1
79.66,4.03,2.59937,46.4,12.78,0.07632266739,0.006440823647,5.083333333,5
149.13,32.63,270.32002,44.4,12.68,0.009760698955,0.01641068351,46.58333333,3
2704.08,19.6,716.09282,30,13.1,0.0384964389,0.005518833023,90.18333333,4
289.88,5.45,4.34613,46.4,12.78,0.1741322234,0.000352264037,6.366666667,5
531.99,18.07,404.59713,50,12.54,0.0006282575553,5.40E-05,23.8,2
99,4.13,2.66048,50,12.54,0.09543388759,0.001240365278,5.283333333,1
49.33,5.72,1.91589,46.4,12.78,0.1048731755,0.01433785248,7.183333333,5
44.99,2.73,4.20479,24,11.9,0.03751127745,0.05867793596,6.65,3
508.4,5.75,7.9959,50,12.54,0.06256901052,0.0001268202016,7.066666667,1
320.77,6.68,5.05073,50,12.54,0.06009071557,0.002006573838,7.933333333,1
69.92,5.18,2.67647,46.4,12.78,0.1031960901,0.008895850793,6.416666667,5
101.14,5.68,2.86205,50,12.54,0.07900573635,0.0004686874016,6.85,1
142.42,2.37,137.2331,30,13.1,0.1455912962,0.103728847,27.05,3
402.77,2.9,25.96621,16.12,13.61,0.02363225866,9.25E-05,4.816666667,0
209.29,6.18,3.92935,46.4,12.78,0.1134479367,0.003422613527,7.416666667,5
436.76,19.15,305.05531,50,12.54,0.0005972759493,0.0002300118799,22.8,2
109.87,7.03,108.25912,30,13.1,0.05204297298,0.01649482345,21.48333333,3
9.05,1.2,0.42383,30,13.1,0.06108439272,0.007692274186,4.716666667,4
70.85,4.03,1.79939,46.4,12.78,0.07293957732,0.007334286552,5.516666667,5
186.22,5.68,3.60178,46.4,12.78,0.1170981498,0.004816379383,7.033333333,5
49.35,38.62,36.84169,30,13.1,0.01748579303,0.003100041913,60.16666667,4
3093.95,3.13,539.68005,30,12.93,0.06594109881,0.1721060533,34.98333333,3
159.86,40.08,102.56843,39,13.1,0.02264706176,0.005020791382,65.1,4
505.9,8.15,6.05144,50,12.54,0.07230411995,2.00E-05,9.516666667,1
78.07,4.05,2.46239,46.4,12.78,0.07906004735,0.007003770369,5.333333333,5
2825.61,5.33,1438.28358,25,13.1,0.0565972744,0.08535758874,34.06666667,3
54.67,73.6,191.99572,30.83,12.96,0.0008544430549,0.0008062694954,75.21666667,3
288.64,5.17,4.4487,45.79,13.38,0.1849624706,0.02741525883,6.416666667,3
704.68,8.85,452.80869,25,13.1,0.0282237462,0.01126557941,55.08333333,3
110.45,4.42,3.17195,46.4,12.78,0.1337951089,0.005740963884,5.633333333,5
413.14,5.68,7.23661,50,12.54,0.07134029175,0.000270469163,6.85,1
92.98,6.18,2.86173,46.4,12.78,0.1307989499,0.004757071101,7.533333333,5
96.99,6.17,3.273,50,12.54,0.07621592515,0.0001807856021,7.35,1
111.21,5.67,4.24876,50,12.54,0.08683186981,0.0004264129105,6.966666667,1
402.4,5.73,5.58342,46.4,12.78,0.09929618247,0.005736232787,6.933333333,5
322.58,5.77,5.56051,46.4,12.78,0.1349089442,0.002102872609,7.1,5
476.98,18.9,260.05008,40,13.1,0.02045248432,0.05268195212,34.86666667,3
132.28,2,69.83745,30,13.1,0.09001891845,0.1119658198,16.2,3
240.38,5.87,4.59266,46.4,12.78,0.3310552486,0.004492472193,7.116666667,5
10.46,1.28,3.9639,25,13.1,0.001479498166,0.02241380431,23.65,4
35.23,0.53,1.65888,37.3,13.4,0.004594639147,0.09415157521,1.5,3
315.15,8.22,5.29833,50,12.54,0.07648307645,0.001013548871,9.35,1
46.52,64.25,177.30613,46.3,12.78,0.001970535501,0.006885834899,100.95,5
1.03,1.43,0.12341,30,13.1,0.02139599104,0.001199439114,10.41666667,4
249.15,10.2,69.5601,19.2,17.8,0.02009897323,0.004685342153,17.3,6
3458.75,1.42,282.89361,40,13.1,0.02013284017,0.02778643669,10.21666667,3
114.03,4.17,3.11758,46.4,12.78,0.1907775038,0.01049836556,5.366666667,5
587.22,5.58,512.46575,25,13.1,0.01928900835,0.0184676765,68.96666667,3
68.81,4.02,2.19223,50,12.54,0.03749067725,2.76E-05,5.066666667,1
121.62,5.67,3.12929,46.4,12.78,0.1925007023,0.007779774057,6.8,5
76.04,32,92.00269,20,13.1,0.008851451542,0.001767927194,54.85,3
6.15,0.8,0.47976,30,13.1,0.0732620638,0.007338212821,3.766666667,4
109.81,6.2,2.97796,46.4,12.78,0.1292578515,0.005860234773,7.65,5
539.94,11.1,378.05727,15.93,14.93,0.006505441448,0.0001120822332,50.41666667,3
100.68,6.68,2.93559,50,12.54,0.05096723857,0.0003265266075,7.766666667,1
75.27,4.48,3.60558,46.4,12.78,0.04810912559,0.004059004521,6.4,5
4439.6,18.87,2048.04791,50,12.54,0.0001600550765,6.45E-05,24.08333333,2
134.54,11.95,114.90537,30,13.1,0.0493591944,0.01070605955,25.26666667,3
61.65,6.7,2.53388,50,12.54,0.09349650669,0.00380255448,7.916666667,1
1963.86,2.92,471.30315,16.12,13.61,0.03888181327,0.002267521893,35.36666667,0
429.97,8.2,6.33543,50,12.54,0.06224716888,0.002406061744,9.516666667,1
69.24,2.67,1.56528,50,12.54,0.06092312938,0.001887803237,2.7,1
112.96,5.17,3.13479,46.4,12.78,0.1296579759,0.005750930207,6.433333333,5
934.42,3.93,502.07722,16.12,13.61,0.03759917972,0.003537876073,39.51666667,0
1056.26,0.3,22.16691,35,13.1,0.07256674716,0.06293595445,1.7,3
404.52,7.67,5.78621,46.3,12.78,0.07090127241,0.0006186973575,8.866666667,5
198.32,6.2,3.93996,46.4,12.78,0.09946320687,0.002763675055,7.55,5
74.54,7.3,38.32636,46.3,12.78,0.004657579731,0.00716053055,10.2,5
220.75,6.2,3.408,46.4,12.78,0.1031312052,0.007725759805,7.266666667,5
1079.53,1.15,83.11685,30,13.1,0.08386863899,0.1639795551,13.16666667,3
948.53,0.38,52.46025,35,13.1,0.07454622526,0.06391153885,7.2,3
275.21,11.25,142.33677,50,12.54,0.09177429871,0.001699827925,12.68333333,2
72.49,6.68,2.04385,50,12.54,0.07879671634,0.0001782984705,7.783333333,1
101.4,8.83,58.26282,16.12,13.61,0.0164278172,0.002060049203,20.9,0
219.29,4.17,3.70688,46.4,12.78,0.1386999413,0.004254531468,5.316666667,5
389.46,5.68,6.08783,46.4,12.78,0.09005282497,0.00298975982,6.933333333,5
445.26,5.67,7.17423,50,12.54,0.06051463461,0.001750305543,6.916666667,1
545.58,5.63,7.99914,50,12.54,0.07041975934,0.002043771556,6.85,1
300.26,11.17,43.99668,19.2,17.8,0.03811656089,0.003700556788,13.35,6
99.27,7.17,3.16954,50,12.54,0.06468569802,0.0003057901222,8.5,1
83.54,4,2.61227,46.4,12.78,0.08330361121,0.01044936851,5.116666667,5
28.21,0.6,1.44734,37.3,13.4,0.007349054252,0.1310935116,1.45,3
324.13,19.88,205.09822,50,12.54,0.0008054615731,0.0003506545917,21.88333333,2
455.02,8.17,6.47102,50,12.54,0.05510985356,0.0004521702144,9.666666667,1
108.64,4.67,3.56091,46.4,12.78,0.2390811898,0.01296360946,5.883333333,5
46.82,0.23,6.44227,16.12,13.61,0.0289342757,0.001001105567,15.6,0
256.73,6.2,3.67051,46.4,12.78,0.09520218015,0.003711830321,7.416666667,5
54.49,13.18,54.36405,46.3,12.78,0.003223118399,0.005518997743,18.78333333,5
199.66,5.82,4.16836,46.4,12.78,0.2396315172,0.00562817395,7.05,5
84.95,6,2.77346,46.4,12.78,0.1140894344,0.004296482217,7.583333333,5
161.11,12.2,49.83403,19.2,17.8,0.02055680248,0.003439935485,14.58333333,6
494.16,5.68,7.08445,50,12.54,0.06280956299,0.0001658965542,6.966666667,1
532.2,8.15,6.94596,50,12.54,0.06158841912,0.00107375762,9.466666667,1
150.18,20.62,87.87145,19.2,17.8,0.04948378778,0.002482019315,30.33333333,6
3992.34,1.43,103.84319,40,13.1,0.02067986202,0.01703924171,8.85,3
393.41,3.87,7.46603,50,12.54,0.09156009843,0.0008763714876,5.15,1
3537.5,3.17,570.58675,30,13.1,0.05736397282,0.1290561636,35.23333333,3
1019.24,38.58,1268.17462,50,12.54,0.007030135679,7.39E-05,41.11666667,2
123.29,65.23,469.62508,44.4,12.68,0.009132062315,0.0167752826,75.25,3
8421.97,21.68,2245.55394,30,13.1,0.04398681275,0.01119471766,54.21666667,3
66.56,4.02,2.26589,50,12.54,0.04670060524,0.0002457503197,5.383333333,1
405.15,8.18,5.92019,50,12.54,0.07271586145,9.31E-05,9.5,1
254.65,5.77,4.07355,46.4,12.78,0.2340646383,0.004602231541,9.066666667,5
105.03,8.17,3.45773,50,12.54,0.05304271839,0.0002182800989,9.55,1
4170.99,7.85,2110.32854,16.12,13.61,0.02009389627,0.001238015871,68.6,0
202.18,4.15,3.71046,45.79,13.38,0.1113428604,0.03635692531,5.4,3
3567.48,5.37,510.45582,24.88,12.98,0.003632674408,0.005445254064,15.48333333,3
944.35,3.3,479.27158,16.12,13.61,0.03393535472,0.0005264267378,44.21666667,0
320.7,5.18,4.99242,46.4,12.78,0.1577994645,0.002657333875,6.316666667,5
997.16,0.33,21.82673,35,13.1,0.07067458948,0.065172792,1.516666667,3
286.85,5.82,5.01592,46.4,12.78,0.2569178891,0.003201414195,7.15,5
4186.15,1.32,107.42826,30,13.1,0.0196878346,0.0181867551,11.9,3
412.96,5.73,6.75174,46.4,12.78,0.1002254649,0.002568612884,7.033333333,5
49.64,80.92,203.15736,30.83,12.96,0.001156582047,0.001153050683,81.88333333,3
443.58,5.7,6.93825,50,12.54,0.06844256307,0.0002461549328,6.933333333,1
305.54,5.17,5.81481,46.4,12.78,0.1148128367,0.0003380693255,6.566666667,5
35.57441839,0.8840191487,5.135397318,16.12,13.61,0.03184666281,0.000572100306,20.80881822,0
141.4881202,1.363668277,6.01268797,16.12,13.61,0.0267942733,0.0003145419943,6.734697963,0
268.5792917,8.940076061,219.8317202,16.12,13.61,0.04148608698,0.001778590823,46.93347736,0
369.5877402,7.151798166,355.1548203,16.12,13.61,0.04184245769,0.001560158914,55.29550522,0
455.1587867,2.03873934,29.91382072,16.12,13.61,0.03197161769,0.0002226648815,8.627816738,0
3961.375007,6.415780995,2098.492001,16.12,13.61,0.02078109226,0.001405410689,68.15254251,0
114.5319024,3.128176275,61.10683703,16.12,13.61,0.0770891665,0.005518398156,45.48282335,0
2725.72204,9.303874293,778.6424295,16.12,13.20140963,0.04593543952,0.005724289096,18.46944218,0
15.81300963,1.884334106,2.533341525,16.12,13.61,0.0246474685,0.0003279865314,17.59895557,0
1487.004598,8.868063718,1149.473511,16.12,13.20701047,0.0133811243,0.001313989358,33.59674781,0
1865.30061,3.895595559,835.7257518,16.12,13.61,0.03100007629,0.002378617871,37.7097119,0
2723.398931,2.503164605,750.1954395,16.12,13.61,0.04317381278,0.0050795675,28.6201086,0
3461.46508,3.645402735,1710.960866,16.12,13.61,0.01890672866,0.0008232334496,55.5853519,0
1.594220969,14.00784635,0.8413772159,16.12,13.61,0.02074667458,0.0008193724657,19.88046773,0
1976.587226,3.04446798,564.3169006,16.12,13.61,0.03855201834,0.002710741001,37.52111243,0
1402.799231,17.97543776,1914.879595,16.12,13.38078016,0.0161652922,0.001305879507,58.0125216,0
1358.808344,9.438952391,1106.146758,16.12,13.14865916,0.01269071611,0.001253087076,32.80762503,0
31.98455301,0.6001491725,4.642305925,16.12,13.61,0.03275570349,0.0007031226537,20.1519949,0
151.2759428,1.656296987,5.992083116,16.12,13.61,0.02728492269,0.0001539593605,4.771098686,0
51.17332707,0.17,6.736118281,16.12,13.61,0.03413439553,0.0008452901596,21.23473316,0
93.45897878,0.8157494954,6.136363018,16.12,13.61,0.02774718112,0.0006675020906,12.21716131,0
1.881427666,14.25697913,0.9016607442,16.12,13.61,0.1123922245,0.00224763887,18.95679379,0
336.3127855,44.94553196,504.7292746,16.12,13.61,0.05125019753,0.001937539658,68.00585625,0
2016.230996,3.432170694,854.0434903,16.12,13.61,0.03752474702,0.004091314944,44.23195057,0
934.7008989,3.91217862,501.4320962,16.12,13.61,0.03749553779,0.003452688482,39.64961982,0
449.3330784,3.027034381,27.90816357,16.12,13.61,0.02587036185,0.0001539897789,7.211459753,0
3341.940559,4.637971268,915.2413701,16.12,13.24191794,0.02331236187,0.003979376697,22.63093013,0
2610.357485,2.772060697,847.7040747,16.12,13.61,0.0419028866,0.005284369747,33.19240685,0
1.645035963,1.962488757,0.5180267737,16.12,13.61,0.03966648807,0.0009565475369,16.54984016,0
115.3729957,3.093392975,59.63457701,16.12,13.61,0.07574660629,0.005373607461,44.38799881,0
2762.844379,4.938045551,774.6447993,16.12,13.46243807,0.04438932821,0.005455340868,24.61128801,0
3151.485317,13.20524986,925.9636913,16.12,13.55344568,0.01592468354,0.003615130389,15.18029784,0
1.95577251,9.65331768,0.8315192439,16.12,13.61,0.07582488115,0.001423882615,17.54138235,0
488.1677591,3.769140399,46.51743094,16.12,13.61,0.02804289388,0.0001530939627,8.886542484,0
2594.850733,4.77444301,958.164585,16.12,13.55683943,0.03139037813,0.001060585615,45.8525435,0
939.6295737,3.599483241,490.1127022,16.12,13.61,0.03567702803,0.00195798008,41.98242662,0
1685.327132,7.281737836,1135.662,16.12,13.32272946,0.02168873869,0.002851137663,39.80090741,0
2470.10552,7.469354349,1288.950347,16.12,13.61,0.02596996477,0.0007355491946,54.40154802,0
859.3872252,6.605163925,515.3181877,16.12,13.61,0.03557082125,0.003316755961,41.77615842,0
441.0188836,3.283715142,36.10146002,16.12,13.61,0.02590372309,0.0001193208722,6.741835421,0
2160.175363,4.309123724,1029.525352,16.12,13.61,0.02760182992,0.001555791728,43.873269,0
868.8982346,4.263020409,410.7892107,16.12,13.61,0.03517368511,0.002836401196,33.24207482,0
148.2481556,1.830005001,9.202349068,16.12,13.61,0.02964755501,0.0004375267441,6.922529262,0
438.7079166,1.863962743,29.68236785,16.12,13.61,0.03222089827,0.0002088414519,8.230199826,0
422.0488754,6.082547364,299.2056831,16.12,13.61,0.03909090972,0.001315295734,44.03309195,0
61.29204662,0.5262058397,12.87891998,16.12,13.61,0.03435161723,0.001586655687,20.92930986,0
76.59484562,1.289424937,27.13667739,16.12,13.61,0.04699356799,0.002752551662,28.24135859,0
549.9684723,4.780658059,44.66852324,16.12,13.61,0.02505668053,8.61E-05,7.49325866,0
107.596718,2.835627106,56.02140464,16.12,13.61,0.07260483975,0.005114535125,43.05480555,0
1.691301012,17.0319102,0.9157541542,16.12,13.61,0.08969308464,0.002053756826,20.30905776,0
470.7923952,1.75978918,36.41272273,16.12,13.61,0.03609530988,0.0002591682684,10.33463297,0
20.55711275,10.99539146,3.248700577,16.12,13.61,0.09813062113,0.002190238822,18.35212808,0
1.68394268,16.94321025,0.8702140576,16.12,13.61,0.1397125342,0.002906805166,20.35168259,0
52.70017776,0.17,6.473745898,16.12,13.61,0.03121938193,0.0009464541466,19.32759303,0
41.34313435,0.3642967502,5.735622476,16.12,13.61,0.0285246371,0.0009557713899,15.54506042,0
1.717362562,17.3937648,0.9274557904,16.12,13.61,0.1023905991,0.002270092673,20.31072837,0
5.707224653,3.461787243,0.690834528,16.12,13.61,0.0757354001,0.001825430101,20.32783484,0
2731.037752,8.678711913,778.0699911,16.12,13.23878745,0.04571404498,0.005685777206,19.34892033,0
4068.483975,4.459850747,2181.521932,16.12,13.61,0.02825909178,0.003029589426,58.57515992,0
2581.405392,4.049177804,978.7666778,16.12,13.61,0.02963515762,0.0005082270878,49.30561733,0
481.4625056,3.547289723,165.6962286,16.12,13.61,0.03856034757,0.0007861753562,25.77845029,0
51.91595338,0.1882868755,6.290948689,16.12,13.61,0.0285985913,0.001029893825,16.93250259,0
1942.50063,4.782392199,1104.447824,16.12,13.52602551,0.03229962791,0.004529714663,46.82990179,0
559.4329009,4.777952013,52.08446384,16.12,13.61,0.02738762669,0.0001192367778,9.113637953,0
277.6749298,8.931510893,335.9299413,16.12,13.61,0.04388402123,0.001874699859,60.54390489,0
1.833898773,5.555928908,0.7151661193,16.12,13.61,0.02412436423,0.0007069929268,16.73395443,0
2227.23453,5.70323942,1007.670431,16.12,13.47259971,0.03933726641,0.005386258981,40.6676083,0
1.873472636,14.74957909,0.9091660094,16.12,13.61,0.1163049952,0.002335782253,19.10824533,0
2660.119255,2.685412534,826.0982577,16.12,13.61,0.04236541731,0.005289800539,31.7268344,0
3842.521537,4.276842295,1467.280385,16.12,13.61,0.02034393511,0.001923764292,42.01002215,0
386.4528956,6.722714652,230.3020591,16.12,13.61,0.03842479628,0.001377112793,38.47385947,0
451.2740381,2.481560424,28.76299715,16.12,13.61,0.02891214722,0.0001899790828,7.665016352,0
116.2640246,3.059150854,58.26769173,16.12,13.61,0.07449716486,0.005239822848,43.37255687,0
328.4612967,6.141556336,295.6068137,16.12,13.61,0.05304048476,0.004912486378,60.78009637,0
579.7721436,4.466463999,48.45956221,16.12,13.61,0.03000304723,0.0001418529129,10.3201115,0
1.912078222,6.373159632,0.7627931227,16.12,13.61,0.02000787232,0.0003776703105,16.86489892,0
462.8996921,3.668237525,33.60599266,16.12,13.61,0.02421412644,8.99E-05,5.910038425,0
853.5399675,6.29412611,519.7186892,16.12,13.17552433,0.01187374189,0.001251992798,20.87001632,0
369.3357163,2.021988373,36.09717709,16.12,13.61,0.04108388873,0.0002421125159,14.39497532,0
3990.251029,5.033441964,1618.576569,16.12,13.61,0.02174376284,0.002018970598,47.40759091,0
2593.963937,4.286656647,978.3323168,16.12,13.61,0.02927967701,0.0005734396908,48.52625217,0
2637.057116,10.01872623,1795.286205,16.12,13.61,0.01766974873,0.0009372134956,59.00163497,0
48.10281903,0.2083388502,6.783238591,16.12,13.61,0.03660841685,0.000742494754,22.83724667,0
51.62062775,0.1907042749,6.299718208,16.12,13.61,0.02861804521,0.00102822546,16.85528011,0
328.5509177,47.78723677,492.6957857,16.12,13.61,0.05492469483,0.001935803471,69.60448274,0
18.62398248,0.9596183238,2.432835581,16.12,13.61,0.0264961516,0.0007615649992,15.90566376,0
1.889640187,9.468284979,0.8019117932,16.12,13.61,0.08277952133,0.001759896528,17.57350465,0
471.4849047,1.138655178,33.9209124,16.12,13.61,0.04034475048,0.0003017683338,12.75558249,0
442.9788465,13.03970112,397.6102615,16.12,13.61,0.03020409314,0.001447204086,42.26117173,0
1.898904509,8.396711841,0.7824690713,16.12,13.61,0.07524789261,0.001611093587,17.25440026,0
102.4106666,8.370753106,58.55643158,16.12,13.61,0.0213909413,0.002345843313,22.93480871,0
2.00066199,1.79206807,0.6799409847,16.12,13.61,0.0233839229,0.0004554661875,15.2300918,0
152.3762515,1.713676009,5.999497609,16.12,13.61,0.02666482248,0.0001359558921,4.562107997,0
570.3005287,4.692982769,288.6062949,16.12,13.61,0.03631187872,0.00153165784,32.97107765,0
3181.903633,21.62913555,3760.648253,16.12,13.61,0.02903457665,0.003087303818,86.29037069,0
2789.449721,2.663949252,775.42377,16.12,13.61,0.04303822219,0.005271769853,27.87501747,0
1.535575247,3.06656582,0.4838650744,16.12,13.61,0.04395025905,0.0008552246824,17.46049499,0
65.11819558,0.7170330178,16.44377786,16.12,13.61,0.03751247602,0.001878163905,22.75753669,0
11.09405566,2.106111044,1.876917436,16.12,13.61,0.02151488381,0.0003281906855,15.41371947,0
284.6111038,8.854665035,409.3325906,16.12,13.61,0.04543546009,0.001921205792,69.03592909,0
277.5302066,8.933114281,334.3983958,16.12,13.61,0.04385165048,0.001873729513,60.36671891,0
1927.417266,7.800012327,1353.933628,16.12,13.61,0.02336204423,0.002088771709,47.38048032,0
453.6693406,5.438066309,265.482857,16.12,13.61,0.03743243957,0.001167706711,37.24477627,0
351.1013329,4.183671914,177.3407413,16.12,13.61,0.05074003292,0.004071624653,42.89490292,0
